experiment,round,client_id,malicious_client,original_update_norm,protected_update_norm
poisoned_clipping,22,2,False,2.3770267077066567,1.0000000003801688
poisoned_clipping,22,3,False,2.5714863320834844,1.0000000196257586
poisoned_clipping,22,4,False,2.292453382623124,0.999999981865585
poisoned_clipping,23,0,True,3.6488940383425055,0.9999999327069395
poisoned_clipping,23,1,False,2.4170398734005283,1.000000037849076
poisoned_clipping,23,2,False,2.452096496880733,0.9999999987260253
poisoned_clipping,23,3,False,2.285425109899637,0.9999999476303842
poisoned_clipping,23,4,False,2.3683146651307734,1.000000009660198
poisoned_clipping,24,0,True,3.7261840715372054,1.0000000402651485
poisoned_clipping,24,1,False,2.5560740272969387,1.000000019821641
poisoned_clipping,24,2,False,2.2151536860517314,0.9999999957750667
poisoned_clipping,24,3,False,2.4574704192767154,0.9999999950659912
poisoned_clipping,24,4,False,2.298413210701336,0.9999999974311322
poisoned_clipping,25,0,True,3.907917071962197,0.999999978409505
poisoned_clipping,25,1,False,2.4221070524164547,0.9999999885911847
poisoned_clipping,25,2,False,2.4158553562799523,0.9999999955911107
poisoned_clipping,25,3,False,2.2497256794263287,0.9999999774335036
poisoned_clipping,25,4,False,2.077188523420844,0.9999999741662574
poisoned_clipping,26,0,True,4.167948670828951,0.9999999831361491
poisoned_clipping,26,1,False,2.2321311609618393,0.9999999616277214
poisoned_clipping,26,2,False,2.262391267317792,1.0000000293846507
poisoned_clipping,26,3,False,2.3480291957908888,1.0000000090562366
poisoned_clipping,26,4,False,2.3700263287507495,0.9999999958434991
poisoned_clipping,27,0,True,4.284081124131721,0.9999999566989564
poisoned_clipping,27,1,False,2.5229361918667075,1.0000000788644852
poisoned_clipping,27,2,False,2.6938452378300766,0.9999999374943778
poisoned_clipping,27,3,False,2.1354662765735872,0.9999999953494978
poisoned_clipping,27,4,False,2.5303421386451106,0.999999990880196
poisoned_clipping,28,0,True,4.099397556689912,1.000000000091859
poisoned_clipping,28,1,False,2.5236733544768857,1.0000000191508633
poisoned_clipping,28,2,False,2.241300496763406,1.0000000258440993
poisoned_clipping,28,3,False,2.1912566993336022,0.9999999876681328
poisoned_clipping,28,4,False,2.364955147174275,1.0000000150723813
poisoned_clipping,29,0,True,4.408005826110787,0.9999999812798703
poisoned_clipping,29,1,False,2.544473123041785,1.0000000110389777
poisoned_clipping,29,2,False,2.580750566978001,0.9999999778246715
poisoned_clipping,29,3,False,2.129482386462775,1.0000000292794762
poisoned_clipping,29,4,False,2.419928464036913,1.0000000121619195
poisoned_clipping,30,0,True,4.56773489316126,1.000000026373527
poisoned_clipping,30,1,False,2.577930775603431,1.0000000121629213
poisoned_clipping,30,2,False,2.472959087271523,1.000000005193101
poisoned_clipping,30,3,False,2.29291869078332,1.0000000064117671
poisoned_clipping,30,4,False,2.2390112671093485,0.9999999954804419
poisoned_median,1,0,True,10.838428328683111,10.838428328683111
poisoned_median,1,1,False,11.213998353227804,11.213998353227804
poisoned_median,1,2,False,11.024595268317901,11.024595268317901
poisoned_median,1,3,False,11.417223455857107,11.417223455857107
poisoned_median,1,4,False,10.71337297552508,10.71337297552508
poisoned_median,2,0,True,3.4371097234012904,3.4371097234012904
poisoned_median,2,1,False,3.8828386263344785,3.8828386263344785
poisoned_median,2,2,False,3.673964604975989,3.673964604975989
poisoned_median,2,3,False,3.9706304274590125,3.9706304274590125
poisoned_median,2,4,False,3.526260869662437,3.526260869662437
poisoned_median,3,0,True,2.6384502788600033,2.6384502788600033
poisoned_median,3,1,False,3.3733146390327637,3.3733146390327637
poisoned_median,3,2,False,3.1692037281758334,3.1692037281758334
poisoned_median,3,3,False,3.2063648477253084,3.2063648477253084
poisoned_median,3,4,False,2.8129499764980657,2.8129499764980657
poisoned_median,4,0,True,2.5772105882121643,2.5772105882121643
poisoned_median,4,1,False,3.3738674661018053,3.3738674661018053
poisoned_median,4,2,False,3.3522224806362626,3.3522224806362626
poisoned_median,4,3,False,3.31780105073953,3.31780105073953
poisoned_median,4,4,False,3.072746796862444,3.072746796862444
poisoned_median,5,0,True,3.296866226631739,3.296866226631739
poisoned_median,5,1,False,3.2076069841116333,3.2076069841116333
poisoned_median,5,2,False,3.550588284506315,3.550588284506315
poisoned_median,5,3,False,3.222828998406624,3.222828998406624
poisoned_median,5,4,False,3.310774347251375,3.310774347251375
poisoned_median,6,0,True,4.467971254471384,4.467971254471384
poisoned_median,6,1,False,3.115064228139991,3.115064228139991
poisoned_median,6,2,False,3.227248751379011,3.227248751379011
poisoned_median,6,3,False,3.281000205577514,3.281000205577514
poisoned_median,6,4,False,3.139820945023025,3.139820945023025
poisoned_median,7,0,True,5.267073197864043,5.267073197864043
poisoned_median,7,1,False,2.846673112495607,2.846673112495607
poisoned_median,7,2,False,2.559362343627419,2.559362343627419
poisoned_median,7,3,False,3.0264176368323894,3.0264176368323894
poisoned_median,7,4,False,2.6695318067341653,2.6695318067341653
poisoned_median,8,0,True,5.100089928143865,5.100089928143865
poisoned_median,8,1,False,2.3383333435610494,2.3383333435610494
poisoned_median,8,2,False,2.3197721536279055,2.3197721536279055
poisoned_median,8,3,False,2.2065971266762485,2.2065971266762485
poisoned_median,8,4,False,2.4934619176648596,2.4934619176648596
poisoned_median,9,0,True,5.536533526532919,5.536533526532919
poisoned_median,9,1,False,2.701720359628118,2.701720359628118
poisoned_median,9,2,False,2.6891919422049066,2.6891919422049066
