experiment,round,client_id,update_norm,norm_threshold,validation_rmse,base_validation_rmse,validation_auprc,base_validation_auprc,cosine_to_median_update,norm_flag,rmse_flag,auprc_flag,cosine_flag,flagged,fallback_kept_all
poisoned_detection_filter,23,0,6.184513501054956,4.297498289889752,33.8815758435263,18.839891940250414,0.3987335235258234,0.9332769161331427,0.2732563579487568,True,True,True,False,True,False
poisoned_detection_filter,23,1,2.775443099049839,4.297498289889752,17.962307778579618,18.839891940250414,0.9263407173491274,0.9332769161331427,0.4997210726865188,False,False,False,False,False,False
poisoned_detection_filter,23,2,2.8253333089411807,4.297498289889752,20.1524584612213,18.839891940250414,0.9191570248610165,0.9332769161331427,0.5841931791931126,False,False,False,False,False,False
poisoned_detection_filter,23,3,3.1933745541783236,4.297498289889752,18.45779388305376,18.839891940250414,0.9307812728285769,0.9332769161331427,0.43484371366373653,False,False,False,False,False,False
poisoned_detection_filter,23,4,3.3447466060975737,4.297498289889752,21.934643160002413,18.839891940250414,0.9368756719135225,0.9332769161331427,0.30707952725319837,False,False,False,False,False,False
poisoned_detection_filter,24,0,6.001291201576999,5.43966104349659,35.38246836192767,18.211004531193666,0.3525539647877478,0.9385184628048711,0.34047545216649655,True,True,True,False,True,False
poisoned_detection_filter,24,1,2.923172452028032,5.43966104349659,17.17245524070861,18.211004531193666,0.9313762489200514,0.9385184628048711,0.7082224276141047,False,False,False,False,False,False
poisoned_detection_filter,24,2,2.6375957196931368,5.43966104349659,19.09663072197922,18.211004531193666,0.9178605721658888,0.9385184628048711,0.48708694854180706,False,False,False,False,False,False
poisoned_detection_filter,24,3,3.5995598715073513,5.43966104349659,19.67105975897119,18.211004531193666,0.9114800048153491,0.9385184628048711,0.6572928076797006,False,False,False,False,False,False
poisoned_detection_filter,24,4,3.5522945998951716,5.43966104349659,19.53156405997498,18.211004531193666,0.9324372186664193,0.9385184628048711,0.2505692490756646,False,False,False,False,False,False
poisoned_detection_filter,25,0,5.708657665886102,3.26768856291633,36.25145639585136,17.129948924222873,0.2664463487109677,0.9374713583795994,0.45814530048135227,True,True,True,False,True,False
poisoned_detection_filter,25,1,2.8184102533016313,3.26768856291633,16.48218013379573,17.129948924222873,0.9458544200110667,0.9374713583795994,0.44848079800357593,False,False,False,False,False,False
poisoned_detection_filter,25,2,2.700637117795224,3.26768856291633,18.9842118370046,17.129948924222873,0.9235786984148048,0.9374713583795994,0.4620800706973514,False,False,False,False,False,False
poisoned_detection_filter,25,3,2.891282657827595,3.26768856291633,19.48390433347926,17.129948924222873,0.9281164172835378,0.9374713583795994,0.4844507037203993,False,False,False,False,False,False
poisoned_detection_filter,25,4,3.0167512928571734,3.26768856291633,19.281438347439067,17.129948924222873,0.9338145031297055,0.9374713583795994,0.16329122561372278,False,False,False,False,False,False
poisoned_detection_filter,26,0,5.712105470830438,3.088001872782568,33.32422584727682,16.90785646826831,0.3593862528997917,0.9415122197101813,0.47846480036026173,True,True,True,False,True,False
poisoned_detection_filter,26,1,2.805248620467067,3.088001872782568,16.07305252831972,16.90785646826831,0.9413840938075304,0.9415122197101813,0.39559187286706887,False,False,False,False,False,False
poisoned_detection_filter,26,2,2.3583821168222414,3.088001872782568,18.530321171916448,16.90785646826831,0.9292495889820083,0.9415122197101813,0.5406982267222015,False,False,False,False,False,False
poisoned_detection_filter,26,3,2.7109975363618997,3.088001872782568,18.61922657213589,16.90785646826831,0.9338972746964608,0.9415122197101813,0.2594679052787348,False,False,False,False,False,False
